goal_x|goal_y|goal_angle|robot_id||
223|160|136|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
220|157|132|135|0|2
221|158|134|132|22|2
221|158|134|132|22|1
220|158|133|129|25|1
221|158|134|135|0|1
221|157|133|135|0|2
220|155|132|120|35|1
220|158|133|132|22|1
221|157|133|135|0|1
218|158|131|114|39|1
220|158|133|120|34|1
220|158|133|120|34|1
222|161|136|153|0|1
222|158|135|135|0|2
220|154|131|155|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|158|135|139|0|2
222|157|134|135|0|2
222|157|134|145|0|2
222|157|134|130|24|2
222|157|134|130|24|1
221|158|134|139|0|1
221|157|133|127|27|2
221|157|133|132|22|1
221|157|133|132|22|1
222|156|134|144|0|1
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
221|158|134|137|0|2
220|158|133|135|0|2
220|158|133|135|0|2
220|158|133|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
221|158|134|129|25|2
221|158|134|129|25|1
221|162|135|138|0|1
222|162|136|164|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|141|0|2
221|158|134|130|24|1
221|155|132|140|0|1
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
221|155|132|140|0|2
218|158|131|120|33|1
220|158|133|135|0|1
222|158|135|132|22|2
222|158|135|132|22|1
218|159|131|138|0|1
218|159|131|138|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|159|135|139|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|158|135|143|0|2
222|159|135|149|0|2
220|157|132|135|0|2
221|157|133|128|26|2
221|157|133|128|26|1
222|158|135|128|26|1
222|158|135|128|26|1
222|160|135|139|0|1
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
222|160|135|139|0|2
220|157|132|129|25|1
217|158|130|104|49|1
221|159|134|144|0|1
220|158|133|144|0|2
221|159|134|132|22|2
222|160|135|146|0|1
221|159|134|130|24|1
221|161|135|155|0|1
222|154|133|158|0|2
220|158|133|139|0|2
219|159|132|132|21|2
219|159|132|132|21|1
222|156|134|139|0|1
222|156|134|139|0|2
222|156|134|139|0|2
222|156|134|139|0|2
222|156|134|139|0|2
221|158|134|139|0|2
222|157|134|144|0|2
220|158|133|119|35|2
220|158|133|119|35|1
220|159|133|141|0|1
221|158|134|149|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
220|161|134|147|0|2
219|157|131|122|32|2
219|157|131|122|32|1
220|159|133|126|27|1
221|158|134|130|24|1
222|158|135|135|0|1
219|157|131|126|28|2
219|157|131|126|28|1
219|158|132|129|25|1
221|158|134|137|0|1
223|156|135|164|0|2
220|157|132|138|0|2
220|156|132|131|23|1
220|158|133|127|27|1
220|154|131|115|40|1
223|154|134|129|27|1
221|158|134|135|0|1
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|157|133|148|0|2
221|154|132|151|0|2
221|154|132|151|0|2
221|154|132|151|0|2
221|154|132|151|0|2
221|157|133|128|26|1
222|158|135|140|0|1
222|158|135|137|0|2
221|157|133|128|26|2
221|157|133|128|26|1
220|157|132|132|22|1
222|159|135|139|0|1
222|160|135|147|0|2
223|159|136|135|0|2
223|159|136|135|0|2
223|159|136|135|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
221|162|135|162|0|2
219|157|131|135|0|2
222|158|135|140|0|2
221|160|135|139|0|2
221|160|135|139|0|2
221|160|135|139|0|2
221|160|135|139|0|2
221|160|135|139|0|2
221|160|135|139|0|2
222|159|135|138|0|2
222|159|135|138|0|2
222|159|135|138|0|2
222|159|135|138|0|2
222|159|135|138|0|2
220|158|133|123|31|1
219|158|132|129|25|1
220|160|134|128|25|1
220|158|133|135|0|1
221|157|133|135|0|2
219|157|131|126|28|1
218|158|131|108|45|1
221|157|133|132|22|1
218|158|131|118|35|1
219|154|130|117|38|1
221|158|134|132|22|1
225|154|136|109|47|1
226|154|137|115|41|1
221|158|134|139|0|1
222|158|135|139|0|2
222|158|135|139|0|2
220|158|133|132|22|1
221|158|134|122|32|1
221|159|134|137|0|1
222|158|135|130|24|2
222|158|135|130|24|1
222|158|135|132|22|1
218|159|131|132|21|2
218|159|131|132|21|1
220|157|132|126|28|1
223|159|136|143|0|1
222|157|134|132|22|2
222|157|134|132|22|1
219|159|132|139|0|1
223|159|136|143|0|2
223|159|136|143|0|2
223|159|136|143|0|2
223|159|136|143|0|2
223|159|136|143|0|2
223|159|136|143|0|2
223|159|136|143|0|2
223|159|136|143|0|2
222|155|133|153|0|2
220|157|132|131|23|2
220|157|132|131|23|1
221|157|133|145|0|1
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
222|158|135|137|0|2
221|158|134|143|0|2
222|157|134|139|0|2
218|158|131|108|45|2
218|158|131|108|45|1
220|158|133|121|33|1
221|158|134|143|0|1
222|158|135|144|0|2
222|156|134|141|0|2
221|161|135|164|0|2
219|158|132|118|36|2
219|158|132|118|36|1
222|159|135|143|0|1
221|158|134|132|22|2
221|158|134|132|22|1
222|158|135|129|25|1
219|157|131|114|40|1
218|156|130|116|38|1
218|156|130|138|0|1
222|157|134|137|0|2
219|159|132|131|22|2
219|159|132|131|22|1
219|157|131|129|25|1
222|156|134|141|0|1
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
222|158|135|132|22|1
220|159|133|132|21|1
221|157|133|132|22|1
221|159|134|143|0|1
217|159|131|124|29|2
222|158|135|141|0|1
222|158|135|129|25|1
223|158|135|147|0|1
219|158|132|129|25|2
219|158|132|129|25|1
217|158|130|119|34|1
221|158|134|137|0|1
220|159|133|143|0|2
219|158|132|121|33|2
222|158|135|137|0|1
221|158|134|135|0|2
223|158|135|135|0|2
219|157|131|132|22|2
220|157|132|143|0|1
219|159|132|111|42|2
219|159|132|111|42|1
222|158|135|135|0|1
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
222|158|135|135|0|2
220|158|133|131|23|1
219|159|132|129|24|1
219|158|132|118|36|1
221|156|133|135|0|1
223|157|135|132|23|2
219|159|132|131|22|1
221|157|133|132|22|1
221|157|133|132|22|1
220|158|133|126|28|1
221|159|134|137|0|1
221|159|134|137|0|2
221|159|134|137|0|2
221|159|134|137|0|2
221|159|134|137|0|2
221|159|134|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|157|133|137|0|2
221|158|134|132|22|2
221|158|134|132|22|1
220|158|133|135|0|1
220|158|133|135|0|2
220|158|133|135|0|2
220|158|133|135|0|2
220|158|133|135|0|2
220|158|133|135|0|2
220|158|133|135|0|2
220|158|133|135|0|2
220|158|133|135|0|2
220|157|132|127|27|2
220|157|132|127|27|1
220|158|133|130|24|1
222|156|134|142|0|1
222|160|135|144|0|2
222|160|135|144|0|2
222|160|135|144|0|2
222|160|135|144|0|2
222|160|135|144|0|2
222|160|135|144|0|2
221|159|134|132|22|2
221|159|134|132|22|1
220|157|132|127|27|1
221|158|134|137|0|1
220|158|133|131|23|2
220|158|133|131|23|1
222|157|134|139|0|1
220|158|133|146|0|2
221|159|134|141|0|2
222|159|135|137|0|2
222|158|135|135|0|2
219|157|131|129|25|2
219|157|131|129|25|1
221|157|133|137|0|1
220|158|133|137|0|2
223|160|136|141|0|2
221|157|133|125|29|2
221|157|133|125|29|1
222|159|135|137|0|1
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
222|159|135|137|0|2
220|158|133|128|26|1
220|158|133|154|0|1
221|160|135|135|0|2
221|160|135|135|0|2
221|160|135|135|0|2
221|160|135|135|0|2
221|160|135|135|0|2
221|160|135|135|0|2
221|160|135|135|0|2
221|160|135|135|0|2
221|157|133|129|25|1
222|158|135|137|0|1
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
221|157|133|121|33|1
222|157|134|143|0|1
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|143|0|2
222|157|134|137|0|2
222|157|134|137|0|2
220|158|133|130|24|1
220|159|133|126|27|1
222|159|135|140|0|1
222|156|134|146|0|2
222|156|134|146|0|2
222|156|134|146|0|2
222|156|134|146|0|2
222|156|134|146|0|2
219|157|131|119|35|2
219|157|131|119|35|1
220|157|132|122|32|1
220|156|132|138|0|1
220|156|132|138|0|2
220|156|132|138|0|2
220|156|132|138|0|2
220|156|132|138|0|2
222|161|136|146|0|2
222|161|136|146|0|2
222|161|136|146|0|2
222|161|136|146|0|2
222|161|136|146|0|2
222|161|136|146|0|2
222|161|136|146|0|2
222|161|136|146|0|2
222|161|136|146|0|2
221|158|134|129|25|1
221|159|134|125|29|1
221|161|135|164|0|1
218|159|131|120|33|2
220|158|133|129|25|1
221|157|133|145|0|1
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
221|157|133|145|0|2
222|157|134|150|0|2
220|157|132|138|0|2
223|158|135|135|0|2
223|158|135|135|0|2
223|158|135|135|0|2
223|158|135|135|0|2
223|158|135|135|0|2
223|158|135|135|0|2
218|157|131|118|36|1
219|158|132|123|31|1
222|159|135|132|22|1
223|158|135|141|0|1
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
223|158|135|141|0|2
219|158|132|124|30|1
222|156|134|138|0|1
222|156|134|138|0|2
222|156|134|138|0|2
221|159|134|141|0|2
221|159|134|141|0|2
221|159|134|141|0|2
221|159|134|141|0|2
221|159|134|141|0|2
222|158|135|153|0|2
222|158|135|153|0|2
222|158|135|153|0|2
222|158|135|153|0|2
220|160|134|129|24|2
220|160|134|129|24|1
222|158|135|135|0|1
219|159|132|111|42|2
219|159|132|111|42|1
218|158|131|112|41|1
221|158|134|132|22|1
223|158|135|145|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
221|159|134|147|0|2
218|159|131|119|34|1
223|157|135|137|0|1
220|158|133|129|25|2
220|158|133|129|25|1
221|156|133|155|0|1
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
221|156|133|155|0|2
218|160|132|110|43|1
220|157|132|124|30|1
222|158|135|145|0|1
222|158|135|132|22|2
222|158|135|132|22|1
221|156|133|137|0|1
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
221|156|133|135|0|2
219|156|131|131|23|2
219|156|131|131|23|1
221|158|134|129|25|1
222|157|134|130|24|1
220|159|133|132|21|1
222|160|135|137|0|1
222|157|134|158|0|2
221|161|135|155|0|2
221|161|135|155|0|2
221|158|134|127|27|2
221|158|134|127|27|1
221|159|134|151|0|1
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|158|135|144|0|2
222|157|134|132|22|1
220|159|133|123|30|1
220|157|132|121|33|1
222|158|135|130|24|1
219|158|132|120|34|1
221|157|133|111|43|1
220|157|132|130|24|1
223|154|134|131|25|1
221|156|133|145|0|1
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
221|158|134|144|0|2
220|158|133|126|28|1
218|158|131|112|41|1
220|158|133|119|35|1
220|158|133|123|31|1
218|160|132|122|31|1
220|157|132|149|0|1
221|156|133|130|25|2
221|156|133|132|23|1
221|156|133|132|23|1
222|156|134|132|23|1
222|156|134|143|0|1
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|156|134|143|0|2
222|157|134|130|24|1
221|157|133|137|0|1
221|157|133|137|0|2
221|157|133|129|25|2
221|157|133|129|25|1
221|156|133|135|0|1
222|158|135|135|0|2
219|156|131|129|25|2
219|156|131|129|25|1
220|157|132|120|34|1
219|159|132|126|27|1
221|158|134|137|0|1
221|157|133|145|0|2
222|156|134|153|0|2
220|158|133|127|27|2
220|158|133|127|27|1
221|158|134|137|0|1
220|160|134|138|0|2
221|158|134|139|0|2
219|160|133|131|22|2
219|160|133|131|22|1
219|157|131|118|36|1
221|156|133|149|0|1
221|156|133|149|0|2
221|156|133|149|0|2
221|156|133|149|0|2
221|156|133|149|0|2
221|156|133|149|0|2
220|158|133|123|31|2
220|158|133|123|31|1
221|159|134|142|0|1
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|159|134|142|0|2
221|158|134|135|0|2
222|158|135|132|22|2
221|158|134|132|22|1
221|158|134|132|22|1
221|157|133|135|0|1
222|158|135|139|0|2
220|155|132|112|43|2
220|155|132|112|43|1
222|161|136|156|0|1
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
222|158|135|137|0|2
219|157|131|122|32|1
223|158|135|139|0|1
220|157|132|132|22|2
220|157|132|132|22|1
221|157|133|137|0|1
219|159|132|120|33|2
219|159|132|120|33|1
218|158|131|122|31|1
221|156|133|156|0|1
221|158|134|135|0|2
222|160|135|142|0|2
220|158|133|119|35|2
220|158|133|119|35|1
219|159|132|120|33|1
219|158|132|118|36|1
222|158|135|139|0|1
218|158|131|124|29|2
218|158|131|124|29|1
221|159|134|129|25|1
221|157|133|137|0|1
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
222|159|135|135|0|2
221|159|134|140|0|2
221|159|134|140|0|2
221|159|134|140|0|2
221|159|134|140|0|2
222|157|134|125|29|2
222|157|134|125|29|1
221|157|133|135|0|1
220|159|133|129|24|2
222|156|134|160|0|1
222|158|135|130|24|2
222|158|135|130|24|1
222|157|134|137|0|1
222|159|135|132|22|2
222|159|135|132|22|1
222|159|135|139|0|1
220|158|133|123|31|2
220|158|133|123|31|1
221|158|134|129|25|1
223|157|135|135|0|1
222|158|135|141|0|2
221|157|133|136|0|2
220|159|133|142|0|2
218|157|131|126|28|2
218|157|131|130|24|1
222|158|135|139|0|1
221|157|133|137|0|2
218|160|132|124|29|2
218|160|132|124|29|1
218|158|131|118|35|1
221|157|133|143|0|1
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|157|133|143|0|2
221|159|134|132|22|1
221|158|134|142|0|1
221|159|134|140|0|2
222|157|134|135|0|2
222|158|135|132|22|2
222|158|135|132|22|1
220|158|133|126|28|1
221|153|132|144|0|1
223|159|136|130|24|2
223|159|136|130|24|1
223|157|135|143|0|1
221|159|134|140|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
220|159|133|135|0|2
217|159|131|101|52|2
217|159|131|101|52|1
220|160|134|141|0|1
219|159|132|131|22|2
220|158|133|120|34|1
220|158|133|120|34|1
220|157|132|130|24|1
222|158|135|141|0|1
222|159|135|142|0|2
219|158|132|126|28|2
221|158|134|135|0|1
218|159|131|120|33|2
222|158|135|141|0|1
219|157|131|118|36|2
219|157|131|118|36|1
223|158|135|145|0|1
221|154|132|135|0|2
220|154|131|143|0|2
222|156|134|164|0|2
220|158|133|135|0|2
220|155|132|142|0|2
222|155|133|164|0|2
220|158|133|147|0|2
220|158|133|147|0|2
220|158|133|147|0|2
220|158|133|147|0|2
220|158|133|147|0|2
220|158|133|147|0|2
222|157|134|141|0|2
220|156|132|124|30|2
220|156|132|124|30|1
221|158|134|132|22|1
221|158|134|129|25|1
221|158|134|137|0|1
221|158|134|135|0|2
221|158|134|135|0|2
221|158|134|135|0|2
221|158|134|135|0|2
221|158|134|135|0|2
221|158|134|135|0|2
221|158|134|135|0|2
221|158|134|139|0|2
221|158|134|139|0|2
220|157|132|135|0|2
220|157|132|132|22|2
220|157|132|132|22|1
